DATE_TIME,REGION,COUNTY,SCENE,latitude,longitude,Type of attack,Gender,type by number
10/15/2020,Nairobi,Nairobi,SUBIRA AREA,-1.2920659,36.8219462,botnet,female,5
5/23/2020,Nairobi,Nairobi,NGUMO ESTATE,-1.3086652,36.8001266,botnet,female,5
10/27/2021,South Rift,Narok,OLOLULUNGA JUNCTION,-1.0172429,35.6499284,botnet,female,5
4/2/2020,Coast,Mombasa,BAMBURI MARKET,-4.0043208,39.7153199,botnet,female,5
8/20/2021,Central,Laikipia, KIANDEG,-0.023559,37.906193,botnet,female,5
11/3/2021,Nairobi,Nairobi,MAJENGO ARE,-1.2860894,36.8425202,botnet,female,5
2/9/2021,Lower Eastern,Kitui,MWINGI BOYS,-0.9292113,38.0631341,botnet,female,5
7/15/2020,Nairobi,Nairobi,BONDENI AREA,-1.292758,36.7725351,botnet,female,5
2/22/2021,Central,Tharaka-Nithi,ST JOSEPH'S ALLAMANO BOYS SECONDARY SCHOOL,-0.3223341,37.0828005,botnet,female,5
3/11/2021,West Kenya,Kakamega,MUMIAS SUGAR,0.3332218,34.4877423,botnet,female,5
9/7/2020,Lower Eastern,Nairobi,TASSIA,-1.3065809,36.8936292,botnet,female,5
6/6/2021,Nairobi,Nairobi,KALOLENI AREA,-1.2938572,36.8425202,botnet,female,5
5/28/2021,West Kenya,Nyamira,NYAMIRA ,-0.5669405,34.9341234,botnet,female,5
